ServiceNo,Direction,BusStopCode,Latitude,Longitude,all_taps
106,2,20101,1.31993714188512,103.76221926730372,277705
106,2,28011,1.32425805601593,103.7591472219987,17233
106,2,28101,1.33312436803086,103.75905617435504,47521
106,2,28181,1.32996642498284,103.75819801692673,39909
106,2,42311,1.33865749997067,103.76028055601957,252463
106,2,43009,1.34999354306126,103.75106190953444,2958926
106,2,43171,1.34859644473183,103.75460496382075,221550
106,2,43181,1.34648944401178,103.75681722199708,396317
106,2,43611,1.3440783607984,103.75829172450744,128510
106,2,43621,1.34169275195642,103.75908187494268,48424
107,1,1219,1.30526598535719,103.86072019914616,153019
107,1,1239,1.30291236608351,103.86161817611134,87062
107,1,1319,1.30757426746418,103.86325596123476,291687
107,1,1519,1.29907492488417,103.8589102973441,61785
107,1,1529,1.30041667676526,103.86044115259938,70674
107,1,1619,1.29428694178246,103.85503809424232,43042
107,1,1629,1.297085,103.856894,42681
107,1,2029,1.290106,103.85464,77131
107,1,3019,1.284245000013,103.853108055996,269593
107,1,3059,1.281111,103.851461,296435
107,1,3129,1.27807003532092,103.84956718123824,433810
107,1,3218,1.2740788888387,103.84687388890411,140710
107,1,3239,1.27464226961973,103.84756721372408,18038
107,1,7369,1.31140805601851,103.86237888899062,197006
107,1,7379,1.31017336740849,103.86338225534828,245796
107,1,60019,1.31479811892165,103.86413644350252,63258
107,1,60029,1.31717045698013,103.8660013675876,93257
107,1,60039,1.31996473842763,103.86983042567824,67922
107,1,60179,1.32634025655419,103.86834025123764,395611
107,1,60209,1.32986133945973,103.86896099565628,49847
107,1,60221,1.32212380559601,103.87081431318352,322286
107,1,60269,1.33099030126892,103.86922890950602,623128
107,1,61019,1.33320166700854,103.86976166703384,93562
107,1,61039,1.33845332842129,103.87084881783568,533450
107,1,61049,1.34196277802503,103.8709686110327,89292
107,1,61111,1.3354995,103.872035,80215
107,1,62119,1.34483265931476,103.8710922003054,66468
107,1,62129,1.34698958928417,103.872054885247,87323
107,1,62139,1.3490461240579,103.8734116593578,581521
107,1,62149,1.35169173270668,103.87595332312252,191447
107,1,63019,1.35347964311763,103.87800141702434,178660
107,1,63029,1.35727472200293,103.88218027802674,86631
107,1,63039,1.36026000003341,103.88538416663954,1094474
107,1,63049,1.36219166668854,103.88752277779692,131232
107,1,63059,1.36437667280221,103.88984149586426,444700
107,1,63341,1.36751402871615,103.88882988119938,372116
107,1,63351,1.36922638899711,103.88786388897049,69512
107,1,64009,1.37060695394614,103.89266808874676,2523936
107,1,64529,1.3699286957754,103.88933520735068,78266
107,1,64551,1.370423,103.890741,27353
107,2,1211,1.30551803523268,103.8605449516032,324943
107,2,1231,1.3032499999752,103.8610830559663,26238
107,2,1311,1.3070916463394,103.86219695240972,556257
107,2,1511,1.29919826103807,103.85864518302436,71177
107,2,1521,1.30088304437602,103.86066098182194,89718
107,2,1611,1.29527259171342,103.85533686181174,72269
107,2,1621,1.29695888888745,103.85655611109846,75084
107,2,2111,1.29095592348389,103.85453419435228,77256
107,2,3011,1.28561840945474,103.85342223246428,275749
107,2,3031,1.28207492207952,103.85086074925066,196446
107,2,3111,1.2778259536079,103.8481011719729,259561
107,2,3222,1.27397836925637,103.84489562922414,147329
107,2,3239,1.27464226961973,103.84756721372408,18038
107,2,7371,1.30950750000455,103.86350138902452,266036
107,2,60011,1.31471795031338,103.8637679549332,74347
107,2,60021,1.31828596087227,103.86669874193286,66954
107,2,60031,1.3204097072077,103.87007832529532,207186
107,2,60159,1.32409476572475,103.86764196002876,436996
107,2,60161,1.32477289725503,103.8655673081052,573535
107,2,60201,1.32933888886,103.8683861111429,38347
107,2,60229,1.32258108743147,103.87024013608315,249040
107,2,60261,1.33132471594343,103.8689179493056,631954
107,2,61031,1.33836472248768,103.8704496726279,547640
107,2,61041,1.34142999996834,103.87049194397346,30895
107,2,61119,1.335623,103.871938,42046
107,2,62111,1.34509852230089,103.87077171254076,64649
107,2,62121,1.34682778451192,103.87156809881778,52521
107,2,62131,1.3489790064228,103.87277432797596,452530
107,2,62141,1.35149112412235,103.87515194713768,116844
107,2,63011,1.35432115760902,103.87823575937183,207865
107,2,63021,1.3570580828827,103.8816161308762,69958
107,2,63031,1.36050444441455,103.88535194446015,718754
107,2,63041,1.36259166703136,103.88754805602412,152740
107,2,63051,1.36415166798646,103.8891427848695,279325
107,2,63349,1.36687207146588,103.88923358520267,397731
107,2,63359,1.36936804895468,103.88779233654836,65374
107,2,64009,1.37060695394614,103.89266808874676,2523936
107,2,64521,1.36983992146019,103.88956725593734,67754
107,2,64559,1.37060388901687,103.8908113889665,37241
109,1,63181,1.36083138898279,103.8734622220156,78785
109,1,63191,1.36426277802723,103.87403972199432,98152
109,1,63201,1.36617789459924,103.87492029493984,124413
109,1,63211,1.36816,103.875784,267957
109,1,63361,1.35744648841295,103.87383985365209,264879
109,1,64101,1.37212119701131,103.87653938842564,321004
109,1,64469,1.3795683329839,103.8857647220324,187014
109,1,64471,1.37454805598778,103.8839677779891,256986
109,1,64481,1.37514474329335,103.8807864140804,204412
109,1,64491,1.37513027801163,103.87905166700338,374465
109,1,64601,1.37548640364406,103.8845866729986,137842
109,1,64611,1.37837333826782,103.88445923003084,150621
109,1,64629,1.38153999996628,103.88805638900106,67375
109,1,65199,1.39591721161169,103.90542736761212,1884077
109,1,66009,1.35046610176969,103.87168992264615,1450477
109,1,66041,1.3557230306281,103.8697219448858,150450
109,1,66051,1.35585499445871,103.87196190877664,216608
109,1,66361,1.35258501828366,103.86824850324253,89901
109,1,67279,1.38809305404187,103.89167879073923,110419
109,1,67419,1.39451056390105,103.89388277014376,203925
109,1,67449,1.39203289077574,103.89307115004728,313360
109,1,67459,1.38288638899819,103.88911083301012,18449
109,1,67469,1.38533638989648,103.8907421565758,57240
109,1,67599,1.3972004371065,103.89490664468322,190190
109,1,77019,1.3737108000359,103.94351079998545,157395
109,1,77029,1.373014,103.945543,196876
109,1,77039,1.37241,103.948657,560663
109,1,77049,1.36963556960047,103.95158314847572,65831
109,1,77059,1.36936138996292,103.95506338293472,201512
109,1,77239,1.37741830757924,103.93793201117523,107153
109,1,77249,1.37599439507295,103.939861116152,123209
109,1,77289,1.37889759950996,103.93596534133928,512450
109,1,77339,1.3780301775267,103.93278653475954,275704
109,1,78031,1.366365,103.958641,149064
109,1,78049,1.3744627816256,103.94180578126524,145222
109,1,78069,1.36869168470813,103.95815838787028,433159
109,1,78181,1.36476141959655,103.95905802330992,176140
109,1,78191,1.36488943048941,103.96176906896966,126742
109,1,98041,1.368079,103.968974,54503
109,1,98061,1.37652810391204,103.977166226331,68313
109,1,98071,1.37965443818622,103.97838930249064,19656
109,1,98109,1.366943,103.965843,87849
109,1,98111,1.36733773244319,103.96424470880471,47049
109,1,98121,1.37205479195352,103.97023200986916,189848
109,1,98131,1.3741140347487,103.97225879434563,61331
109,1,99009,1.38969812175274,103.98762553601895,303544
109,1,99011,1.38328110134472,103.97812168830428,2828
109,1,99021,1.38667053181061,103.97916912424074,38172
109,1,99031,1.38790615442763,103.98177807887794,22726
109,1,99041,1.38779999993686,103.9854733333474,58676
109,1,99139,1.38819494717642,103.98723382929484,57013
109,2,63179,1.35999305129204,103.8739353277618,61216
109,2,63189,1.36133997852966,103.87363460960414,37624
109,2,63199,1.36327972197547,103.8738380559882,93241
109,2,63209,1.36605804817414,103.8752212278542,124462
109,2,63219,1.368497,103.876166,257094
109,2,63369,1.356702,103.874108,126688
109,2,64109,1.37202330151763,103.87690900449827,262168
109,2,64461,1.37938472998807,103.88640309201648,266286
109,2,64479,1.374401340713,103.88353995121632,251791
109,2,64489,1.37488764981722,103.88067688397112,268041
109,2,64499,1.3748828566071,103.87828864496952,142954
109,2,64609,1.37595638900393,103.884701388976,133750
109,2,64619,1.37809338718149,103.88468027114664,167350
109,2,64621,1.38133333296872,103.88821499999295,83374
109,2,65191,1.39527356921611,103.90539999997036,2015138
109,2,66009,1.35046610176969,103.87168992264615,1450477
109,2,66049,1.35535475300084,103.86896493522666,77776
109,2,66059,1.35553141738293,103.87212299732872,159961
109,2,66369,1.35355301663986,103.8682257210366,152292
109,2,66389,1.35092163758707,103.8710690514159,495187
109,2,67271,1.38825138740075,103.89208955744496,85256
109,2,67411,1.39495624396821,103.89436833778728,150798
109,2,67441,1.3923095386042,103.8934666647416,420988
109,2,67451,1.383046111,103.88960583301704,37600
109,2,67461,1.38575273465234,103.89121528705635,63407
109,2,67591,1.39790048032037,103.8953647897483,203504
109,2,77011,1.37376489998905,103.9426659000156,213500
109,2,77021,1.3726630000055,103.94557280001844,188588
109,2,77031,1.372262,103.948468,456631
109,2,77041,1.36944854648197,103.95130450100082,76999
109,2,77051,1.36908504460753,103.95508527984948,220225
109,2,77231,1.37670503142246,103.9384402608544,63214
109,2,77241,1.37531331487507,103.940272636011,91046
109,2,77281,1.37837166677052,103.93618729229594,349708
109,2,77331,1.3782973982979,103.93338764757787,326955
109,2,78039,1.367181,103.959,163943
109,2,78061,1.36824361151738,103.95848117561664,257289
109,2,78189,1.3646,103.95896,186543
109,2,78199,1.36477,103.96189,138362
109,2,98049,1.368333,103.969362,33503
109,2,98069,1.3757102208247,103.976778734029,45824
109,2,98079,1.37859016739254,103.97870069719524,24509
109,2,98101,1.36705781222851,103.96535083584568,213945
109,2,98119,1.3671897219745,103.96432861100052,101586
109,2,98129,1.372043,103.970477,119840
109,2,98139,1.37394091672222,103.97236010514752,120175
109,2,99009,1.38969812175274,103.98762553601895,303544
109,2,99019,1.3837089764569,103.9784486076832,2069
109,2,99029,1.38664086819653,103.97959306203218,37799
109,2,99039,1.38768581439487,103.98202131073424,20153
109,2,99049,1.38749994542049,103.98573364026824,72196
109,2,99131,1.38894186746545,103.98734296938127,73740
10e,1,2119,1.29184407356581,103.85534334305083,58195
10e,1,3019,1.284245000013,103.853108055996,269593
10e,1,3059,1.281111,103.851461,296435
10e,1,3129,1.27807003532092,103.84956718123824,433810
10e,1,3217,1.27552218897645,103.8479443674916,76539
10e,1,80159,1.295962316986,103.8579517489622,185145
10e,1,85019,1.321288333018,103.95534472201146,89923
10e,1,85029,1.32261805599904,103.95429972202514,28440
10e,1,85039,1.32442497435966,103.9529859426158,25675
10e,1,85049,1.32671998700111,103.95124872703616,68140
10e,1,92099,1.3023783312326,103.89900426571224,138882
10e,1,92109,1.30356602776936,103.9014561477864,56537
10e,1,92119,1.30444500073,103.90277451423108,303908
10e,1,92129,1.30686400495083,103.90646134135643,195195
10e,1,92139,1.30853972762017,103.91062932209373,70953
10e,1,92149,1.30928064742874,103.91434517290192,76108
10e,1,92159,1.309748,103.9166295,102071
10e,1,93059,1.31076138897412,103.91930777802244,48300
10e,1,93069,1.31168943552207,103.92240015622043,112898
10e,1,93079,1.31250502315071,103.9250247698478,116992
10e,1,93089,1.31295810131062,103.92790605020116,93193
10e,1,93099,1.31390444400831,103.93171138898548,66082
10e,1,94019,1.3142851610342,103.93574953076752,54156
10e,1,94029,1.31453305602342,103.93750499997168,47381
10e,1,94039,1.31485363967239,103.94066333773824,153706
10e,1,94049,1.31616443335073,103.94482108127718,28015
10e,1,94059,1.31707137658578,103.9479809249404,112258
10e,1,94069,1.31809668590525,103.95085659912792,26993
10e,1,94079,1.319557,103.955325,17664
10e,1,94089,1.31536333302999,103.94294138900048,29245
10e,2,3011,1.28561840945474,103.85342223246428,275749
10e,2,3031,1.28207492207952,103.85086074925066,196446
10e,2,3071,1.27990609626764,103.8494003042448,132098
10e,2,3111,1.2778259536079,103.8481011719729,259561
10e,2,3222,1.27397836925637,103.84489562922414,147329
10e,2,80151,1.296265,103.857666,125599
10e,2,85021,1.32190305598591,103.95468472199644,99343
10e,2,85031,1.32501115145725,103.95232021806196,28081
10e,2,85041,1.3264647104527,103.95116420801884,65656
10e,2,92091,1.30270333303256,103.89931388900564,48549
10e,2,92101,1.30370246223719,103.90129169936806,159396
10e,2,92111,1.30477657929676,103.90293341562068,289799
10e,2,92121,1.30722207111074,103.90676515165585,208664
10e,2,92131,1.30878111099591,103.91089222198016,76014
10e,2,92141,1.30939538245506,103.91428724575974,70511
10e,2,92151,1.3098029425373,103.91602380242344,88136
10e,2,93051,1.31065440276409,103.9186692238074,43114
10e,2,93061,1.31199515605411,103.92260670662348,154583
10e,2,93071,1.31293014528666,103.92634861688488,122309
10e,2,93081,1.31342707975776,103.92903327944508,64410
10e,2,93091,1.31398835332345,103.93157431388184,49476
10e,2,94011,1.31438169513219,103.9351058006447,57972
10e,2,94021,1.31475174256228,103.93834590911956,51313
10e,2,94031,1.31504670788151,103.94089937209914,158191
10e,2,94041,1.31619439069366,103.94430577752212,34864
10e,2,94051,1.31710244970995,103.94737959133388,181236
10e,2,94061,1.318036,103.950595,40996
10e,2,94071,1.319719,103.954968,33618
117,1,58009,1.44748179252514,103.81941391689068,339307
117,1,58049,1.44919525191106,103.82703542333944,40130
117,1,58059,1.45079007708143,103.82866296034206,100112
117,1,58211,1.44926202582359,103.81979401898032,933769
117,1,58251,1.44803148822713,103.81895207486828,600535
117,1,58339,1.44936138505812,103.82430573345592,106447
117,1,58519,1.44973306,103.831062,146463
117,1,58549,1.442578,103.830142,450591
117,1,58609,1.447964,103.830401,38907
117,1,58611,1.446533,103.82993,20344
117,1,59031,1.41277747172151,103.83083958669692,148760
117,1,59041,1.41625420109094,103.832591612732,1135486
117,1,59051,1.41968270185637,103.83429674432548,347252
117,1,59061,1.42556399229911,103.83495820649408,192110
117,1,59079,1.42926606883551,103.83516195358482,1203382
117,1,59091,1.43165245434506,103.83510814544051,501214
117,1,59251,1.43669132626001,103.83368337352286,252804
117,1,59479,1.42034812354505,103.84865147425622,46503
117,1,59509,1.41252120911526,103.83794497908777,7528
117,1,59521,1.44003661278482,103.83171080846516,90708
117,1,59729,1.41113811897325,103.83350299996852,8282
117,1,59739,1.41416011900146,103.84214688104234,22034
117,1,59749,1.41499035691552,103.8443330000306,20933
117,1,59759,1.41755035688919,103.8463109999724,52839
117,1,59779,1.42408305602704,103.85251851284276,56608
117,1,59789,1.42301388896819,103.85136389998304,2773
117,1,65009,1.40370629859822,103.90224337575332,3451601
117,1,65331,1.4028650002354,103.89851804993968,55194
117,1,65341,1.40194694990354,103.9009230492748,92901
117,1,65431,1.40238938083661,103.89673562171808,283186
117,1,68061,1.40719212135322,103.87206315994295,6874
117,1,68081,1.40559323576727,103.86681241814271,9236
117,1,68091,1.40885699822728,103.8711692911676,25258
117,1,68101,1.40378584520974,103.86344710129676,13158
117,1,68111,1.40222194447692,103.87138805557646,441220
117,1,68121,1.40580853768965,103.85999518683651,18180
117,1,68131,1.41460695862945,103.86188939696588,12630
117,1,68141,1.42043301652737,103.86347697141191,27579
117,1,68151,1.42333311184046,103.86619112165944,10938
117,1,68161,1.41076903489058,103.86179481507452,5463
117,1,68171,1.42704251041342,103.85535247743788,21735
117,2,58009,1.44748179252514,103.81941391689068,339307
117,2,58041,1.44939346470038,103.8268558037182,51494
117,2,58051,1.45087972197488,103.82843083296738,109692
117,2,58219,1.44953463697186,103.8199297231716,628342
117,2,58259,1.44777267175187,103.81895151565972,480663
117,2,58331,1.44974129560526,103.82397609690102,121964
117,2,58511,1.44964,103.8315,176661
117,2,58541,1.44284,103.830351,473116
117,2,58601,1.448139,103.831129,40529
117,2,58619,1.44637,103.830152,17102
117,2,59039,1.41342871609658,103.8315630055702,137980
117,2,59049,1.41700998157675,103.83339984073773,945469
117,2,59059,1.42054602879781,103.83497942324875,338338
117,2,59069,1.42657294826877,103.83536957259516,371765
117,2,59073,1.42868146490253,103.83546942999692,1233162
117,2,59099,1.43272835490407,103.83522544787668,137371
117,2,59259,1.43716783426775,103.83379791523896,116326
117,2,59471,1.42111543044621,103.8490197156018,147210
117,2,59501,1.41289253257843,103.83810681040472,59212
117,2,59529,1.44035052900307,103.8318142995419,48844
117,2,59721,1.41153711897875,103.83367988105842,12818
117,2,59731,1.4141292303869,103.84149524920336,64354
117,2,59741,1.41554882267258,103.84464056605152,76919
